measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2009,0.059973917262281275,0.08210314549291153,0.04225859807429299
Prevalence,Free State,Male,15-19 years,HIV/AIDS,Percent,2010,0.007152217520300587,0.012440235602986474,0.004032570508181224
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2010,0.05956591043994571,0.08142397747363536,0.04183803324573262
Prevalence,Free State,Male,15-19 years,HIV/AIDS,Percent,2011,0.008738575518960755,0.013853845030034988,0.005313950281582119
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2011,0.058669320830148614,0.079884072418489,0.041264097888776656
Prevalence,Free State,Male,15-19 years,HIV/AIDS,Percent,2012,0.010405510745819687,0.015722262991388597,0.007020099810270704
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2012,0.057346575671084324,0.07781433957163943,0.04025169177912835
Prevalence,Free State,Male,15-19 years,HIV/AIDS,Percent,2013,0.012288735492032899,0.017721428567797737,0.008697922665658244
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2013,0.058515696431390464,0.08087279144863581,0.038682249680236924
Prevalence,Free State,Male,15-19 years,HIV/AIDS,Percent,2014,0.014274990154315128,0.019795291106461672,0.01044281045046711
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2014,0.06006204072954975,0.08203795762781674,0.04166672921406079
Prevalence,Free State,Male,15-19 years,HIV/AIDS,Percent,2015,0.016211210586683036,0.021815281240312095,0.012248246784316826
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2015,0.060568305696187125,0.08204107168398123,0.04229694030187991
Prevalence,Free State,Male,15-19 years,HIV/AIDS,Percent,2016,0.018025391714649706,0.023604591312461582,0.01385897762986571
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2016,0.06092729836563385,0.08382683888339675,0.04269695118101159
Prevalence,Free State,Male,15-19 years,HIV/AIDS,Percent,2017,0.019791753486920586,0.025416760412461332,0.015552429364183627
Prevalence,Free State,Female,15-19 years,HIV/AIDS,Percent,2017,0.061101981814221884,0.08498595396913719,0.04285416703294493
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1990,0.00034635455028280294,0.0006650295337116912,0.00021083674100845314
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1990,0.004769623224757939,0.00742324650946611,0.003205155863612229
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1991,0.0005925947999623228,0.0011240466260020402,0.00034409882128263726
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1991,0.008229032546104107,0.012561998129040327,0.005415974021151444
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1992,0.0009692370054016733,0.0019215787676341214,0.0005241510257466762
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1992,0.013489899366921973,0.02056721540024569,0.008518967737680846
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1993,0.0015226967810101982,0.0031364764104014646,0.0007642917286227382
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1993,0.021250169025015368,0.03279437392464887,0.012882428445872913
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1994,0.0022756788048044164,0.0048064406790792,0.001061603648066002
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1994,0.03192362539082257,0.049903117114281616,0.01892609930557983
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1995,0.0032046760940019387,0.006807211355285944,0.0014088217605713034
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1995,0.045169262633532194,0.07014714800735103,0.02611474136184159
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1996,0.0041971509379293585,0.009101371220267851,0.0017857254458930238
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1996,0.05931146883342267,0.09051575206923093,0.03437660529658366
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1997,0.0050591213230972345,0.011208601195789234,0.0020733408675938352
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1997,0.07169547668126475,0.10730468875213348,0.042714356324186326
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1998,0.005612451751449619,0.012657117859368594,0.002231591730146516
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1998,0.08005017866327532,0.12014920701469753,0.048519528220963226
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,1999,0.005821034147602057,0.013036067118154275,0.002251204058648262
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,1999,0.08368277882222715,0.1245179772286393,0.05170153112580603
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2000,0.00575479051038629,0.01268843229464781,0.0021355346639975984
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2000,0.08292451017432059,0.12377549285612725,0.051678944941812396
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2001,0.005475190667778229,0.012245058665077913,0.001995520417307567
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2001,0.07871841726287536,0.11585757838387346,0.04911895309489577
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2002,0.005074558940775635,0.011423296704827966,0.001843234021149269
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2002,0.07264962250028492,0.1069632991629113,0.045252442688962294
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2003,0.004704292445385009,0.010461456206664943,0.0017079486061981374
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2003,0.06674534932486836,0.09710249858120143,0.04184179778221006
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2004,0.004448845107773427,0.009661460885479355,0.001655610690675906
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2004,0.061963730086834035,0.0896504670694249,0.03924988997277512
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2005,0.004316215652558503,0.009165973256333558,0.0016984181812179926
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2005,0.05822286431307345,0.08348143756704755,0.03713296270047427
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2006,0.004285231961177086,0.009008743551554076,0.0017877406696657644
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2006,0.05518998308794401,0.07879697521285907,0.03521533735679759
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2007,0.004356928683035594,0.008825907964472055,0.0019785557076914505
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2007,0.05279408859738892,0.07549202112889995,0.03369352243142206
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2008,0.004588516810417375,0.008901470090786196,0.002255980526431169
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2008,0.05120797550784028,0.07398218089427473,0.03271558824513164
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2009,0.005024720476837412,0.009540936155993265,0.0026335708898341742
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2009,0.05020349832701075,0.07273942383306803,0.032128850582349364
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2010,0.0058326894179893925,0.010572646765195544,0.0031590267677090614
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2010,0.04885275774319329,0.07064130642694938,0.03123757454053381
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2011,0.007268547865538008,0.011735145527189758,0.004440954812976213
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2011,0.047127328768484036,0.06837560594367016,0.03006810348989082
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2012,0.008862087416125418,0.013305775355988186,0.005936053510144489
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2012,0.04530275819163338,0.0660993700702288,0.028949570170074403
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2013,0.010745250577752753,0.015154377070364641,0.007684566648444827
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2013,0.0459637787100961,0.06750115403443953,0.02772968232171074
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2014,0.012752998738233589,0.01705936734498899,0.00960670508474215
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2014,0.04682663702215126,0.06664416515181637,0.030365192059145514
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2015,0.014685043492983765,0.019058379592895636,0.0114247631450748
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2015,0.04707926240694517,0.06624274212617846,0.03101911426720383
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2016,0.01643524048718504,0.020912425790714225,0.01306695624487333
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2016,0.04736000823339156,0.06641164658378336,0.03150442421518311
Prevalence,Gauteng,Male,15-19 years,HIV/AIDS,Percent,2017,0.018094907142393514,0.022486785577923073,0.014658483884580355
Prevalence,Gauteng,Female,15-19 years,HIV/AIDS,Percent,2017,0.047634582618073566,0.0671304270031949,0.03231751269851467
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1990,0.0003355463532239126,0.000713066479679656,0.00016836172002812874
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1990,0.0027911945938200494,0.005258495321477156,0.0014542935501875099
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1991,0.000517731022794006,0.0010716694406853514,0.0002482554480792337
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1991,0.0043643132929187395,0.008006613221620069,0.0022153122025371816
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1992,0.0007770515537640706,0.0015518012965841583,0.0003597761430735728
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1992,0.006602821829030975,0.011741571952067476,0.003311832219317135
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1993,0.0011253861818733913,0.002185617730358462,0.0005034777314399909
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1993,0.009619757180557943,0.016485987433785532,0.00489029324597483
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1994,0.0015648175710639136,0.003044543158242442,0.0006895991303002373
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1994,0.013439586577694613,0.022563603420225585,0.007053244449383308
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1995,0.0020850894029295843,0.004119278297367825,0.0009338539375958436
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1995,0.017948964074659672,0.028841448985958855,0.00970774989201367
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1996,0.0026537108564557927,0.005245769281661052,0.001194035375028562
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1996,0.022846896846127836,0.0356105959735274,0.012965990884609589
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1997,0.003204715950868978,0.006306598376147295,0.0014502643956495627
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1997,0.027608068354625374,0.04180960139881467,0.016099279586952824
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1998,0.0036693469727370393,0.007174446820488947,0.0016727914776647704
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1998,0.03162607856795888,0.047153717534205455,0.019130637790907165
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,1999,0.0040117140076392065,0.007871120957658528,0.0018280239602655307
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,1999,0.034544291300748355,0.05024972161381183,0.02127288644729124
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2000,0.004212931046466518,0.008356849634864855,0.001939366524732301
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2000,0.03605247693131497,0.05270452487281203,0.022087710184660374
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2001,0.004264862566957728,0.008395020932024919,0.0019629813741080773
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2001,0.0361287174016008,0.05212572205599573,0.022437189872832317
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2002,0.004206309626372464,0.008479740135543886,0.0019226075452273234
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2002,0.03520379352815723,0.05054868468568842,0.022133897793113727
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2003,0.004123630402884634,0.008162354982239422,0.00186638905905466
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2003,0.03405078103091363,0.048936175907639524,0.021149760595378327
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2004,0.0040696714320010065,0.00794261646578365,0.001852276365687824
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2004,0.03307113267955462,0.047326724097947054,0.020889042401450772
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2005,0.004044245031723582,0.0076915688197499825,0.0018915134032020415
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2005,0.03218923050513967,0.04592266820982481,0.020191258372639027
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2006,0.004037811016772557,0.007477645555107522,0.0019396454021671898
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2006,0.03123464013086754,0.04452391460171714,0.01992719650496798
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2007,0.004070774245984013,0.0073653268017503885,0.0020272298497756164
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2007,0.030292786740651806,0.04332044352562593,0.019350354583486412
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2008,0.0041888529832831084,0.007449604955032038,0.0021265818116337483
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2008,0.029698922170773266,0.04263456699511004,0.019004500514254896
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2009,0.004407981715401985,0.007714246621037438,0.0022931833183388135
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2009,0.02948768172187618,0.04248130335625924,0.018938591000992624
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2010,0.004647355248994828,0.007947149965530425,0.0024684638683941996
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2010,0.029110286934474466,0.04198038174268136,0.018616435076774643
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2011,0.004988701534877382,0.008449898139381865,0.002695195836602815
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2011,0.02855921050770563,0.04126499391240413,0.018078977015553117
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2012,0.005832021682362623,0.009379567970252667,0.003247073395209839
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2012,0.027949652106156457,0.040248298714250966,0.017544334543863938
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2013,0.0067276365881991426,0.010205349792376832,0.004213400759163299
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2013,0.0271699911360434,0.039862620471900895,0.016677261093237906
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS,Percent,2014,0.0075972534676599784,0.011196305384052339,0.004986525640759646
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS,Percent,2014,0.028103841242020904,0.04166592650216349,0.016412989845413006
